Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-09-29,BA,GB0002634946,5712.0,4142.0,0.5592,0.0158,0.0291,0.0003,0.0081,0.0112,0.0131,0.0091,0.0074,0.0040,0.0152,0.0336,0.0005,0.0082,0.0125,0.0140,0.0085,0.0063,0.0032,253.850006,255.25999500000003,252.58999599999999,254.210007,250.359802,2531100.0
2017-10-02,BA,GB0002634946,8197.0,5583.0,0.3440,0.0217,0.0202,0.0002,0.012,0.0213,0.0154,0.0097,0.0049,0.0058,0.0207,0.0236,0.0004,0.012,0.0177,0.019,0.0086,0.0039,0.0045,254.649994,255.99000499999997,253.52999900000003,255.99000499999997,252.112854,2685100.0
2017-10-03,BA,GB0002634946,1495.0,1110.0,0.1421,0.0188,0.0174,0.0020,0.0094,0.0134,0.0161,0.0067,0.0100,0.0074,0.0198,0.0207,0.0027,0.0081,0.0144,0.0207,0.0045,0.0126,0.0090,255.99000499999997,258.26001,254.690002,255.460007,251.590881,3163400.0
2017-10-04,BA,GB0002634946,4512.0,3185.0,0.3059,0.0226,0.0171,0.0004,0.0122,0.0282,0.0160,0.0095,0.0031,0.0122,0.0232,0.0166,0.0006,0.0116,0.0251,0.0154,0.0082,0.0028,0.0113,256.119995,257.130005,254.07000699999998,255.75999500000003,251.886322,3031000.0
2017-10-05,BA,GB0002634946,4561.0,3360.0,0.4394,0.0112,0.0156,0.0006,0.0066,0.0147,0.0136,0.0085,0.0055,0.0136,0.0122,0.0116,0.0009,0.0065,0.0137,0.0122,0.0092,0.0051,0.0113,255.27999900000003,258.98999,254.77999900000003,258.890015,254.968948,3940200.0
2017-10-06,BA,GB0002634946,7362.0,5382.0,0.3875,0.0128,0.0287,0.0007,0.0094,0.0216,0.0108,0.0102,0.0039,0.0059,0.0128,0.0328,0.0009,0.0095,0.0177,0.0103,0.0115,0.0035,0.0046,258.0,258.899994,257.059998,258.579987,254.663605,2736400.0
2017-10-09,BA,GB0002634946,2630.0,1580.0,0.0905,0.0102,0.0263,0.0008,0.0095,0.0145,0.0131,0.0137,0.0049,0.0076,0.0107,0.0316,0.0007,0.0095,0.0152,0.0152,0.0114,0.0063,0.0076,259.0,259.0,257.109985,258.390015,254.47650099999998,2146100.0
2017-10-11,BA,GB0002634946,4909.0,3588.0,0.4628,0.0238,0.0179,0.0004,0.0096,0.0137,0.0092,0.0065,0.0039,0.0016,0.0251,0.0187,0.0006,0.0084,0.0114,0.0114,0.0056,0.0045,0.0006,261.320007,261.649994,259.019989,261.440002,257.480316,2890300.0
2017-10-12,BA,GB0002634946,7906.0,5023.0,0.5576,0.0145,0.0295,0.0020,0.0104,0.0226,0.0144,0.0097,0.0053,0.0105,0.0145,0.0303,0.0020,0.0082,0.0185,0.0161,0.0103,0.0054,0.0117,260.950012,262.980011,260.0,261.910004,257.943207,2577900.0
2017-10-13,BA,GB0002634946,3910.0,2366.0,0.3718,0.0123,0.0159,0.0005,0.0092,0.0184,0.0171,0.0102,0.0061,0.0128,0.0152,0.0165,0.0000,0.0059,0.0152,0.0177,0.0085,0.0051,0.0123,262.899994,263.790009,260.73999,260.73999,256.790924,2243900.0
2017-10-16,BA,GB0002634946,4784.0,2902.0,0.2247,0.0121,0.0142,0.0004,0.0113,0.0234,0.0119,0.0078,0.0041,0.0084,0.0138,0.0107,0.0004,0.0065,0.019,0.01,0.0072,0.0031,0.0066,261.5,262.0,259.690002,259.75,255.815887,1818900.0
2017-10-17,BA,GB0002634946,10340.0,8489.0,0.6034,0.0130,0.0262,0.0014,0.0080,0.0145,0.0122,0.0097,0.0060,0.0066,0.0138,0.0274,0.0012,0.0073,0.0118,0.0120,0.0097,0.0063,0.0069,256.48999,259.049988,256.26001,258.619995,254.70301800000001,2515900.0
2017-10-18,BA,GB0002634946,3090.0,2428.0,0.4201,0.0120,0.0233,0.0019,0.0068,0.0220,0.0181,0.0110,0.0088,0.0107,0.0116,0.0255,0.0012,0.0046,0.0152,0.0193,0.0099,0.0070,0.0115,258.47000099999997,260.730011,256.660004,260.040009,256.101501,2051700.0
2017-10-19,BA,GB0002634946,2755.0,2109.0,0.4443,0.0156,0.0083,0.0004,0.0025,0.0083,0.0084,0.0051,0.0047,0.0033,0.0161,0.0095,0.0005,0.0024,0.0071,0.0071,0.0057,0.0052,0.0024,258.980011,259.100006,256.02999900000003,259.040009,255.116638,2589200.0
2017-10-20,BA,GB0002634946,1701.0,1404.0,0.3894,0.0118,0.0106,0.0006,0.0018,0.0170,0.0094,0.0035,0.0035,0.0029,0.0121,0.0114,0.0007,0.0014,0.0157,0.0078,0.0043,0.0043,0.0021,260.359985,264.829987,259.440002,264.75,260.74017299999997,3955900.0
2017-10-23,BA,GB0002634946,11405.0,7349.0,0.3803,0.0204,0.011,0.0003,0.009,0.0218,0.0197,0.0015,0.0072,0.0082,0.0199,0.0075,0.0,0.0076,0.016,0.0158,0.005,0.0038,0.0095,265.130005,265.980011,262.140015,262.320007,258.346985,3302400.0
2017-10-24,BA,GB0002634946,4591.0,3029.0,0.4003,0.0163,0.0096,0.0000,0.0065,0.0231,0.0216,0.0037,0.0054,0.0070,0.0109,0.0089,0.0000,0.0053,0.0178,0.0244,0.0046,0.0053,0.0076,263.23999,267.209991,263.23999,266.0,261.971252,4401600.0
2017-10-25,BA,GB0002634946,16672.0,12069.0,0.7535,0.0173,0.0149,0.0011,0.0145,0.0323,0.0100,0.0046,0.0035,0.0102,0.0149,0.0139,0.0011,0.0122,0.0266,0.0110,0.0034,0.0030,0.0112,264.77999900000003,266.0,254.5,258.420013,254.506058,7895300.0
2017-10-26,BA,GB0002634946,4172.0,2764.0,0.2021,0.0211,0.0144,0.0014,0.0149,0.0374,0.0163,0.0067,0.0048,0.0091,0.0174,0.0094,0.0022,0.0109,0.0354,0.0181,0.0072,0.0037,0.0094,259.72000099999997,261.440002,257.309998,259.269989,255.34313999999998,3419100.0
2017-10-27,BA,GB0002634946,704.0,504.0,0.0383,0.0341,0.0000,0.0000,0.0028,0.0085,0.0170,0.0099,0.0085,0.0057,0.0278,0.0000,0.0000,0.0040,0.0119,0.0159,0.0139,0.0079,0.0040,258.26001,259.5,255.80000299999998,256.459991,252.575714,2899200.0
2017-10-30,BA,GB0002634946,2292.0,1274.0,0.2759,0.0100,0.0288,0.0017,0.0039,0.0100,0.0109,0.0079,0.0035,0.0031,0.0079,0.0220,0.0016,0.0047,0.0102,0.0094,0.0086,0.0016,0.0024,255.44999700000002,260.410004,255.330002,259.25,255.323502,3025900.0
2017-10-31,BA,GB0002634946,1636.0,1143.0,0.1772,0.0208,0.0251,0.0025,0.0165,0.0464,0.0073,0.0092,0.0006,0.0067,0.0227,0.0166,0.0018,0.0114,0.0499,0.0079,0.0078,0.0009,0.0061,259.339996,259.929993,257.47000099999997,257.980011,254.072723,2742800.0
2017-11-03,BA,GB0002634946,1060.0,846.0,0.2081,0.0245,0.0198,0.0000,0.0302,0.0368,0.0104,0.0057,0.0075,0.0019,0.0142,0.0177,0.0000,0.0165,0.0296,0.0059,0.0047,0.0023,0.0000,262.420013,263.790009,260.079987,261.75,257.785614,2610800.0
