Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-02-07,WMT,US9311421039,1290.0,684.0,0.3349,0.0186,0.0241,0.0008,0.0035,0.0105,0.0209,0.0031,0.0055,0.0147,0.0205,0.0353,0.0015,0.0022,0.0155,0.0176,0.0015,0.0073,0.0103,66.559998,67.0,66.510002,66.889999,64.41216999999999,5805700.0
2017-02-10,WMT,US9311421039,907.0,268.0,0.1599,0.0099,0.0166,0.0000,0.0056,0.0143,0.0077,0.0056,0.0066,0.0077,0.0112,0.0037,0.0000,0.0037,0.0187,0.0037,0.0037,0.0037,0.0075,68.25,68.599998,67.760002,68.019997,65.50030500000001,12445600.0
2017-02-13,WMT,US9311421039,156.0,45.0,0.0641,0.0064,0.0513,0.0000,0.0256,0.0064,0.0128,0.0000,0.0128,0.0257,0.0222,0.0222,0.0000,0.0222,0.0222,0.0222,0.0000,0.0222,0.0000,68.32,68.650002,67.559998,67.769997,65.25956,8374300.0
2017-02-14,WMT,US9311421039,766.0,372.0,0.1967,0.0131,0.0367,0.0000,0.0120,0.0184,0.0131,0.0066,0.0039,0.0039,0.0109,0.0327,0.0000,0.0087,0.0056,0.0190,0.0083,0.0000,0.0054,67.879997,68.68,67.709999,68.660004,66.1166,8336400.0
2017-02-15,WMT,US9311421039,169.0,209.0,0.2468,0.0000,0.0355,0.0000,0.0118,0.0059,0.0178,0.0000,0.0118,0.0119,0.0000,0.0191,0.0000,0.0048,0.0000,0.0096,0.0000,0.0000,0.0143,67.800003,68.709999,67.760002,68.690002,66.145493,8563300.0
2017-02-21,WMT,US9311421039,5173.0,3087.0,0.6270,0.0165,0.0253,0.0024,0.0119,0.0335,0.0104,0.0075,0.0048,0.0117,0.019,0.0201,0.0024,0.01,0.0376,0.0115,0.0078,0.0049,0.0109,71.209999,72.279999,70.699997,71.449997,68.803246,22412900.0
2017-02-22,WMT,US9311421039,2476.0,1586.0,0.3709,0.0181,0.0214,0.0028,0.0148,0.0370,0.0140,0.0080,0.0031,0.0066,0.0178,0.0224,0.0044,0.0131,0.0356,0.0138,0.0069,0.0019,0.0060,72.25,72.370003,71.480003,71.709999,69.053619,15242700.0
2017-02-23,WMT,US9311421039,804.0,212.0,0.0455,0.0100,0.0224,0.0000,0.0224,0.0149,0.0124,0.0274,0.0050,0.0100,0.0000,0.0094,0.0000,0.0094,0.0094,0.0000,0.0000,0.0000,0.0094,72.0,72.5,71.160004,71.309998,68.66843399999999,12799700.0
2017-02-24,WMT,US9311421039,276.0,126.0,0.1671,0.0362,0.0543,0.0000,0.0072,0.0543,0.0036,0.0109,0.0000,0.0036,0.0238,0.0397,0.0000,0.0000,0.0476,0.0000,0.0000,0.0000,0.0000,71.339996,72.800003,71.300003,72.389999,69.708427,13889900.0
2017-02-27,WMT,US9311421039,5974.0,2460.0,0.1625,0.0166,0.0264,0.0007,0.0156,0.0325,0.0029,0.0067,0.0000,0.0143,0.014,0.0229,0.0,0.0168,0.0289,0.0115,0.0082,0.0061,0.0091,72.279999,72.41999799999999,71.529999,71.739998,69.082504,9254700.0
2017-02-28,WMT,US9311421039,3907.0,1730.0,0.2722,0.0173,0.0057,0.0010,0.0064,0.0215,0.0154,0.0078,0.0081,0.0104,0.0207,0.0046,0.0012,0.0045,0.0133,0.0170,0.0063,0.0065,0.0118,70.870003,71.0,70.0,70.93,68.302513,15952600.0
2017-03-01,WMT,US9311421039,175.0,175.0,0.0342,0.0171,0.0000,0.0000,0.0000,0.0171,0.0171,0.0000,0.0171,0.0000,0.0171,0.0000,0.0000,0.0000,0.0171,0.0171,0.0000,0.0171,0.0000,70.970001,71.08000200000001,70.150002,70.449997,67.84028599999999,13522700.0
2017-03-02,WMT,US9311421039,1509.0,554.0,0.2366,0.0226,0.0166,0.0000,0.0126,0.0186,0.0288,0.0053,0.0095,0.0100,0.0255,0.0126,0.0000,0.0072,0.0254,0.0220,0.0072,0.0092,0.0110,70.41999799999999,70.900002,70.16999799999999,70.760002,68.138817,8916300.0
2017-03-03,WMT,US9311421039,1078.0,479.0,0.1034,0.0047,0.0009,0.0000,0.0000,0.0028,0.0037,0.0009,0.0046,0.0000,0.0105,0.0021,0.0000,0.0000,0.0063,0.0083,0.0000,0.0083,0.0000,70.760002,71.019997,69.879997,70.029999,67.43584399999999,9297900.0
2017-03-07,WMT,US9311421039,167.0,130.0,0.0285,0.0120,0.0000,0.0000,0.0000,0.0060,0.0359,0.0000,0.0299,0.0120,0.0154,0.0000,0.0000,0.0000,0.0077,0.0231,0.0000,0.0154,0.0077,69.900002,70.209999,69.860001,69.870003,67.281784,7282900.0
2017-03-09,WMT,US9311421039,279.0,150.0,0.1071,0.0027,0.0068,0.0000,0.0027,0.0077,0.0126,0.0076,0.0063,0.0013,0.0000,0.0026,0.0000,0.0000,0.0119,0.0133,0.0093,0.0067,0.0000,69.75,70.040001,69.559998,69.860001,67.76679200000001,7564500.0
2017-03-10,WMT,US9311421039,302.0,262.0,0.0270,0.0166,0.0000,0.0000,0.0000,0.0033,0.0265,0.0033,0.0000,0.0099,0.0191,0.0000,0.0000,0.0000,0.0038,0.0267,0.0038,0.0000,0.0076,70.0,70.360001,69.800003,70.099998,67.999596,7098800.0
2017-03-13,WMT,US9311421039,588.0,316.0,0.1229,0.0102,0.0255,0.0000,0.0119,0.0170,0.0068,0.0068,0.0085,0.0017,0.0095,0.0253,0.0000,0.0095,0.0095,0.0095,0.0095,0.0063,0.0031,69.989998,70.449997,69.709999,69.949997,67.85410300000001,6802500.0
2017-03-14,WMT,US9311421039,1557.0,694.0,0.2400,0.0173,0.0141,0.0000,0.0071,0.0128,0.0096,0.0038,0.0077,0.0052,0.0260,0.0086,0.0000,0.0072,0.0130,0.0072,0.0029,0.0072,0.0029,70.82,71.209999,70.720001,70.720001,68.601036,9958400.0
2017-03-15,WMT,US9311421039,449.0,316.0,0.0424,0.0200,0.0134,0.0022,0.0067,0.0356,0.0200,0.0000,0.0000,0.0089,0.0158,0.0190,0.0032,0.0063,0.0348,0.0222,0.0000,0.0000,0.0095,70.5,70.699997,70.019997,70.58000200000001,68.465225,8813800.0
2017-03-16,WMT,US9311421039,1076.0,346.0,0.0744,0.0112,0.0037,0.0000,0.0046,0.0167,0.0084,0.0046,0.0037,0.0037,0.0116,0.0029,0.0000,0.0087,0.0231,0.0058,0.0087,0.0000,0.0000,70.110001,70.699997,70.07,70.440002,68.329422,7061000.0
