ticker,ISIN,Date,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr
VZ,US92343V1044,2017-07-08 07:00:00,551,109,0.0204,0.0127,0.0036,0.0000,0.0018,0.0163,0.0145,0.0181,0.0054,0.0073,0.0000,0.0092,0.0000,0.0000,0.0092,0.0000,0.0092,0.0000,0.0000
VZ,US92343V1044,2017-07-08 11:00:00,1112,218,0.0040,0.0126,0.0036,0.0000,0.0018,0.0162,0.0144,0.0180,0.0054,0.0072,0.0000,0.0092,0.0000,0.0000,0.0092,0.0000,0.0092,0.0000,0.0000
VZ,US92343V1044,2017-07-08 12:00:00,1050,524,0.2000,0.0152,0.0495,0.0019,0.0152,0.0248,0.0133,0.0095,0.0038,0.0095,0.0191,0.0420,0.0038,0.0000,0.0153,0.0076,0.0038,0.0000,0.0076
VZ,US92343V1044,2017-07-10 07:00:00,2275,1032,0.0051,0.0167,0.0488,0.0022,0.0171,0.0224,0.0127,0.0097,0.0035,0.0110,0.0223,0.0417,0.0048,0.0000,0.0126,0.0078,0.0048,0.0000,0.0097
VZ,US92343V1044,2017-07-10 14:00:00,567,399,0.0044,0.0282,0.0000,0.0000,0.0000,0.0053,0.0265,0.0018,0.0018,0.0212,0.0251,0.0000,0.0000,0.0000,0.0075,0.0301,0.0025,0.0025,0.0301
VZ,US92343V1044,2017-07-11 14:00:00,171,123,0.0017,0.0292,0.0000,0.0000,0.0000,0.0058,0.0292,0.0000,0.0000,0.0234,0.0244,0.0000,0.0000,0.0000,0.0081,0.0325,0.0000,0.0000,0.0325
VZ,US92343V1044,2017-07-11 18:00:00,440,228,0.0052,0.0114,0.0159,0.0000,0.0091,0.0136,0.0091,0.0182,0.0045,0.0091,0.0175,0.0175,0.0000,0.0132,0.0132,0.0132,0.0132,0.0088,0.0088
VZ,US92343V1044,2017-07-11 19:00:00,76,20,0.0078,0.0000,0.0000,0.0000,0.0000,0.0395,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0500,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-07-11 21:00:00,181,109,0.0017,0.0110,0.0387,0.0000,0.0552,0.0110,0.0276,0.0055,0.0055,0.0000,0.0092,0.0275,0.0000,0.0367,0.0000,0.0092,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-07-12 10:00:00,586,115,0.0034,0.0154,0.0085,0.0017,0.0051,0.0102,0.0188,0.0205,0.0068,0.0085,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-12 14:00:00,177,122,0.0019,0.0282,0.0000,0.0000,0.0000,0.0056,0.0282,0.0000,0.0000,0.0226,0.0246,0.0000,0.0000,0.0000,0.0082,0.0328,0.0000,0.0000,0.0328
VZ,US92343V1044,2017-07-12 16:00:00,340,271,0.0097,0.0088,0.0206,0.0000,0.0059,0.0147,0.0059,0.0059,0.0059,0.0059,0.0037,0.0258,0.0000,0.0074,0.0111,0.0074,0.0074,0.0074,0.0074
VZ,US92343V1044,2017-07-12 17:00:00,81,16,0.0029,0.0000,0.0370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-07-12 22:00:00,1010,372,0.0088,0.0198,0.0455,0.0020,0.0020,0.0099,0.0139,0.0079,0.0020,0.0139,0.0323,0.0430,0.0000,0.0000,0.0108,0.0161,0.0054,0.0054,0.0161
VZ,US92343V1044,2017-07-13 04:00:00,586,115,0.0147,0.0154,0.0085,0.0017,0.0051,0.0102,0.0188,0.0205,0.0068,0.0085,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-13 07:00:00,521,186,0.0014,0.0192,0.0441,0.0019,0.0019,0.0096,0.0154,0.0077,0.0019,0.0154,0.0323,0.0430,0.0000,0.0000,0.0108,0.0161,0.0054,0.0054,0.0161
VZ,US92343V1044,2017-07-13 14:00:00,1576,1257,0.0102,0.0254,0.0000,0.0000,0.0000,0.0051,0.0241,0.0025,0.0063,0.0178,0.0207,0.0000,0.0000,0.0000,0.0064,0.0270,0.0032,0.0080,0.0191
VZ,US92343V1044,2017-07-13 15:00:00,837,174,0.0023,0.0167,0.0203,0.0000,0.0131,0.0084,0.0263,0.0048,0.0024,0.0131,0.0230,0.0057,0.0000,0.0115,0.0172,0.0345,0.0000,0.0000,0.0172
VZ,US92343V1044,2017-07-13 16:00:00,837,174,0.0041,0.0167,0.0203,0.0000,0.0131,0.0084,0.0263,0.0048,0.0024,0.0131,0.0230,0.0057,0.0000,0.0115,0.0172,0.0345,0.0000,0.0000,0.0172
VZ,US92343V1044,2017-07-13 19:00:00,843,751,0.0244,0.0214,0.0119,0.0000,0.0000,0.0047,0.0119,0.0047,0.0024,0.0071,0.0213,0.0107,0.0000,0.0000,0.0053,0.0133,0.0053,0.0027,0.0080
VZ,US92343V1044,2017-07-14 15:00:00,204,121,0.0027,0.0049,0.0882,0.0049,0.0098,0.0000,0.0098,0.0049,0.0049,0.0000,0.0083,0.0992,0.0083,0.0165,0.0000,0.0083,0.0083,0.0083,0.0000
VZ,US92343V1044,2017-07-15 14:00:00,586,115,0.1000,0.0154,0.0085,0.0017,0.0051,0.0102,0.0188,0.0205,0.0068,0.0085,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-16 03:00:00,586,115,1.0000,0.0154,0.0085,0.0017,0.0051,0.0102,0.0188,0.0188,0.0068,0.0085,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-16 11:00:00,586,115,1.0000,0.0154,0.0085,0.0017,0.0051,0.0102,0.0188,0.0188,0.0068,0.0085,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-17 01:00:00,307,76,0.0208,0.0065,0.0554,0.0000,0.0130,0.0033,0.0065,0.0065,0.0000,0.0195,0.0000,0.0921,0.0000,0.0132,0.0000,0.0000,0.0132,0.0000,0.0000
VZ,US92343V1044,2017-07-17 07:00:00,270,78,0.0015,0.0000,0.0593,0.0000,0.0148,0.0037,0.0037,0.0074,0.0000,0.0148,0.0000,0.0897,0.0000,0.0128,0.0000,0.0000,0.0128,0.0000,0.0000
VZ,US92343V1044,2017-07-17 14:00:00,1354,360,0.0060,0.0170,0.0074,0.0015,0.0044,0.0096,0.0199,0.0155,0.0059,0.0103,0.0083,0.0111,0.0000,0.0056,0.0028,0.0167,0.0111,0.0000,0.0222
VZ,US92343V1044,2017-07-18 02:00:00,1166,230,0.0392,0.0154,0.0086,0.0017,0.0051,0.0103,0.0189,0.0172,0.0069,0.0086,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-18 03:00:00,1749,345,0.0667,0.0154,0.0086,0.0017,0.0051,0.0103,0.0189,0.0172,0.0069,0.0086,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-18 04:00:00,583,115,0.0500,0.0154,0.0086,0.0017,0.0051,0.0103,0.0189,0.0172,0.0069,0.0086,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-18 07:00:00,270,78,0.0015,0.0000,0.0593,0.0000,0.0148,0.0037,0.0037,0.0074,0.0000,0.0148,0.0000,0.0897,0.0000,0.0128,0.0000,0.0000,0.0128,0.0000,0.0000
VZ,US92343V1044,2017-07-18 14:00:00,1110,814,0.0128,0.0297,0.0000,0.0000,0.0000,0.0081,0.0270,0.0000,0.0000,0.0216,0.0258,0.0000,0.0000,0.0000,0.0111,0.0295,0.0000,0.0000,0.0295
VZ,US92343V1044,2017-07-18 16:00:00,1168,230,0.0061,0.0154,0.0086,0.0017,0.0051,0.0103,0.0188,0.0171,0.0068,0.0086,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-19 11:00:00,845,351,0.0017,0.0059,0.0154,0.0000,0.0095,0.0012,0.0059,0.0047,0.0059,0.0047,0.0114,0.0085,0.0000,0.0085,0.0000,0.0028,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-07-19 14:00:00,2155,875,0.0099,0.0200,0.0074,0.0005,0.0088,0.0135,0.0135,0.0028,0.0074,0.0051,0.0137,0.0023,0.0000,0.0034,0.0091,0.0114,0.0000,0.0023,0.0080
VZ,US92343V1044,2017-07-19 19:00:00,1340,538,0.0261,0.0090,0.0343,0.0000,0.0119,0.0075,0.0201,0.0000,0.0134,0.0291,0.0204,0.0316,0.0000,0.0112,0.0093,0.0186,0.0000,0.0130,0.0297
VZ,US92343V1044,2017-07-20 10:00:00,821,112,0.0021,0.0207,0.0499,0.0073,0.0280,0.0414,0.0268,0.0146,0.0195,0.0195,0.0268,0.0089,0.0089,0.0089,0.0268,0.0179,0.0179,0.0089,0.0179
VZ,US92343V1044,2017-07-20 13:00:00,821,112,0.0012,0.0207,0.0499,0.0073,0.0280,0.0414,0.0268,0.0146,0.0195,0.0195,0.0268,0.0089,0.0089,0.0089,0.0268,0.0179,0.0179,0.0089,0.0179
VZ,US92343V1044,2017-07-20 17:00:00,2251,744,0.0145,0.0151,0.0262,0.0027,0.0164,0.0231,0.0235,0.0062,0.0151,0.0213,0.0188,0.0161,0.0013,0.0094,0.0175,0.0188,0.0054,0.0108,0.0202
VZ,US92343V1044,2017-07-20 18:00:00,715,384,0.0068,0.0294,0.0070,0.0000,0.0140,0.0098,0.0238,0.0028,0.0042,0.0140,0.0391,0.0052,0.0000,0.0104,0.0130,0.0313,0.0026,0.0052,0.0156
VZ,US92343V1044,2017-07-20 21:00:00,823,112,0.0011,0.0207,0.0498,0.0073,0.0279,0.0413,0.0279,0.0146,0.0207,0.0194,0.0268,0.0089,0.0089,0.0089,0.0268,0.0179,0.0179,0.0089,0.0179
VZ,US92343V1044,2017-07-21 15:00:00,607,221,0.0031,0.0445,0.0181,0.0000,0.0165,0.0181,0.0181,0.0082,0.0066,0.0148,0.0452,0.0271,0.0000,0.0136,0.0090,0.0090,0.0045,0.0000,0.0045
VZ,US92343V1044,2017-07-21 17:00:00,322,184,0.0024,0.0311,0.0000,0.0000,0.0000,0.0093,0.0404,0.0000,0.0000,0.0155,0.0272,0.0000,0.0000,0.0000,0.0000,0.0435,0.0000,0.0000,0.0272
VZ,US92343V1044,2017-07-22 09:00:00,240,16,0.0036,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-07-23 13:00:00,607,221,0.0556,0.0445,0.0181,0.0000,0.0165,0.0181,0.0181,0.0082,0.0066,0.0148,0.0452,0.0271,0.0000,0.0136,0.0090,0.0090,0.0045,0.0000,0.0045
VZ,US92343V1044,2017-07-23 14:00:00,584,115,0.3333,0.0154,0.0086,0.0017,0.0051,0.0103,0.0188,0.0171,0.0068,0.0086,0.0000,0.0174,0.0000,0.0087,0.0000,0.0087,0.0174,0.0000,0.0174
VZ,US92343V1044,2017-07-24 13:00:00,719,578,0.0025,0.0278,0.0028,0.0000,0.0000,0.0056,0.0250,0.0083,0.0000,0.0167,0.0208,0.0035,0.0000,0.0000,0.0069,0.0242,0.0104,0.0000,0.0190
VZ,US92343V1044,2017-07-24 14:00:00,881,710,0.0035,0.0250,0.0136,0.0000,0.0045,0.0045,0.0182,0.0068,0.0023,0.0091,0.0169,0.0169,0.0000,0.0056,0.0028,0.0197,0.0085,0.0028,0.0113
VZ,US92343V1044,2017-07-24 15:00:00,258,186,0.0023,0.0271,0.0000,0.0000,0.0000,0.0194,0.0194,0.0000,0.0000,0.0194,0.0161,0.0000,0.0000,0.0000,0.0108,0.0215,0.0000,0.0000,0.0215
VZ,US92343V1044,2017-07-24 16:00:00,1200,846,0.0153,0.0442,0.0000,0.0000,0.0000,0.0158,0.0267,0.0033,0.0000,0.0167,0.0319,0.0000,0.0000,0.0000,0.0130,0.0284,0.0024,0.0000,0.0189
VZ,US92343V1044,2017-07-24 17:00:00,263,189,0.0017,0.0266,0.0000,0.0000,0.0000,0.0190,0.0190,0.0000,0.0000,0.0190,0.0159,0.0000,0.0000,0.0000,0.0106,0.0212,0.0000,0.0000,0.0212
VZ,US92343V1044,2017-07-24 18:00:00,264,190,0.0058,0.0265,0.0000,0.0000,0.0000,0.0189,0.0189,0.0000,0.0000,0.0189,0.0158,0.0000,0.0000,0.0000,0.0105,0.0211,0.0000,0.0000,0.0211
VZ,US92343V1044,2017-07-24 19:00:00,1511,783,0.0217,0.0344,0.0033,0.0007,0.0020,0.0139,0.0265,0.0093,0.0040,0.0132,0.0319,0.0026,0.0000,0.0013,0.0128,0.0294,0.0051,0.0026,0.0179
VZ,US92343V1044,2017-07-24 20:00:00,262,184,0.0082,0.0267,0.0000,0.0000,0.0000,0.0191,0.0191,0.0000,0.0000,0.0191,0.0163,0.0000,0.0000,0.0000,0.0109,0.0217,0.0000,0.0000,0.0217
VZ,US92343V1044,2017-07-24 21:00:00,1153,860,0.0055,0.0286,0.0009,0.0000,0.0000,0.0130,0.0269,0.0009,0.0009,0.0199,0.0221,0.0012,0.0000,0.0000,0.0058,0.0314,0.0012,0.0012,0.0221
VZ,US92343V1044,2017-07-24 22:00:00,893,669,0.0090,0.0280,0.0011,0.0000,0.0000,0.0123,0.0269,0.0067,0.0011,0.0202,0.0224,0.0015,0.0000,0.0000,0.0060,0.0299,0.0060,0.0015,0.0209
VZ,US92343V1044,2017-07-24 23:00:00,1112,800,0.0336,0.0252,0.0000,0.0000,0.0000,0.0144,0.0252,0.0000,0.0000,0.0216,0.0150,0.0000,0.0000,0.0000,0.0050,0.0300,0.0000,0.0000,0.0250
VZ,US92343V1044,2017-07-25 08:00:00,715,184,0.0084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-07-25 16:00:00,1314,784,0.0066,0.0175,0.0244,0.0046,0.0015,0.0084,0.0198,0.0076,0.0038,0.0091,0.0255,0.0230,0.0000,0.0000,0.0102,0.0179,0.0026,0.0064,0.0115
VZ,US92343V1044,2017-07-25 18:00:00,371,327,0.0062,0.0485,0.0000,0.0000,0.0000,0.0162,0.0216,0.0108,0.0027,0.0027,0.0520,0.0000,0.0000,0.0000,0.0183,0.0245,0.0122,0.0031,0.0031
VZ,US92343V1044,2017-07-25 20:00:00,466,321,0.0073,0.0086,0.0193,0.0000,0.0043,0.0086,0.0150,0.0107,0.0021,0.0150,0.0062,0.0125,0.0000,0.0000,0.0093,0.0218,0.0125,0.0031,0.0218
VZ,US92343V1044,2017-07-25 22:00:00,406,236,0.0054,0.0345,0.0025,0.0000,0.0025,0.0271,0.0148,0.0049,0.0025,0.0074,0.0212,0.0000,0.0000,0.0000,0.0127,0.0169,0.0000,0.0000,0.0127
VZ,US92343V1044,2017-07-26 05:00:00,517,387,0.0164,0.0271,0.0058,0.0000,0.0000,0.0193,0.0271,0.0097,0.0039,0.0135,0.0258,0.0052,0.0000,0.0000,0.0155,0.0258,0.0078,0.0052,0.0103
VZ,US92343V1044,2017-07-26 11:00:00,700,509,0.0031,0.0057,0.0129,0.0000,0.0029,0.0057,0.0186,0.0071,0.0100,0.0100,0.0039,0.0079,0.0000,0.0000,0.0059,0.0216,0.0079,0.0098,0.0138
VZ,US92343V1044,2017-07-26 12:00:00,257,145,0.0021,0.0078,0.0311,0.0000,0.0233,0.0078,0.0311,0.0039,0.0272,0.0117,0.0069,0.0276,0.0000,0.0207,0.0069,0.0276,0.0000,0.0207,0.0138
VZ,US92343V1044,2017-07-26 14:00:00,7,0,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0258,0.0052,0.0000,0.0000,0.0155,0.0258,0.0078,0.0052,0.0103
VZ,US92343V1044,2017-07-26 16:00:00,794,188,0.0053,0.0151,0.0176,0.0000,0.0252,0.0403,0.0000,0.0126,0.0025,0.0076,0.0319,0.0000,0.0000,0.0000,0.0638,0.0000,0.0319,0.0106,0.0000
VZ,US92343V1044,2017-07-26 20:00:00,115,69,0.0057,0.0087,0.0087,0.0000,0.0087,0.0000,0.0000,0.0261,0.0000,0.0087,0.0145,0.0145,0.0000,0.0000,0.0000,0.0000,0.0435,0.0000,0.0145
VZ,US92343V1044,2017-07-28 11:00:00,798,184,0.0015,0.0150,0.0276,0.0000,0.0201,0.0338,0.0100,0.0138,0.0063,0.0125,0.0272,0.0109,0.0000,0.0163,0.0652,0.0109,0.0054,0.0054,0.0109
VZ,US92343V1044,2017-07-28 14:00:00,7,0,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-07-28 23:00:00,607,221,0.0059,0.0445,0.0181,0.0000,0.0165,0.0181,0.0181,0.0082,0.0066,0.0148,0.0452,0.0271,0.0000,0.0136,0.0090,0.0090,0.0045,0.0000,0.0045
VZ,US92343V1044,2017-07-29 06:00:00,967,146,0.0115,0.0145,0.0176,0.0000,0.0176,0.0186,0.0196,0.0134,0.0031,0.0186,0.0137,0.0000,0.0000,0.0137,0.0274,0.0137,0.0068,0.0000,0.0137
VZ,US92343V1044,2017-07-29 11:00:00,2919,438,0.0066,0.0144,0.0175,0.0000,0.0175,0.0185,0.0195,0.0134,0.0031,0.0185,0.0137,0.0000,0.0000,0.0137,0.0274,0.0137,0.0068,0.0000,0.0137
VZ,US92343V1044,2017-07-29 13:00:00,607,221,0.0156,0.0445,0.0181,0.0000,0.0165,0.0181,0.0181,0.0082,0.0066,0.0148,0.0452,0.0271,0.0000,0.0136,0.0090,0.0090,0.0045,0.0000,0.0045
VZ,US92343V1044,2017-07-31 19:00:00,892,292,0.0100,0.0157,0.0269,0.0000,0.0112,0.0202,0.0179,0.0045,0.0067,0.0269,0.0000,0.0137,0.0000,0.0068,0.0205,0.0137,0.0068,0.0068,0.0342
VZ,US92343V1044,2017-07-31 20:00:00,446,146,0.0085,0.0157,0.0269,0.0000,0.0112,0.0202,0.0179,0.0045,0.0067,0.0269,0.0000,0.0137,0.0000,0.0068,0.0205,0.0137,0.0068,0.0068,0.0342
VZ,US92343V1044,2017-07-31 23:00:00,4621,3360,0.0383,0.0039,0.0048,0.0004,0.0035,0.0022,0.0290,0.0009,0.0210,0.0113,0.0042,0.0036,0.0006,0.0042,0.0030,0.0244,0.0012,0.0182,0.0042
VZ,US92343V1044,2017-08-01 00:00:00,3326,2388,0.0296,0.0048,0.0066,0.0006,0.0030,0.0024,0.0295,0.0006,0.0213,0.0144,0.0050,0.0042,0.0008,0.0042,0.0034,0.0243,0.0008,0.0188,0.0050
VZ,US92343V1044,2017-08-01 11:00:00,83,25,0.0007,0.0000,0.0000,0.0000,0.0120,0.0000,0.0482,0.0000,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-08-01 13:00:00,266,92,0.0009,0.0150,0.0226,0.0000,0.0263,0.0263,0.0075,0.0038,0.0000,0.0113,0.0109,0.0000,0.0000,0.0109,0.0326,0.0000,0.0109,0.0000,0.0000
VZ,US92343V1044,2017-08-01 14:00:00,664,277,0.0042,0.0196,0.0105,0.0000,0.0151,0.0316,0.0090,0.0090,0.0015,0.0030,0.0181,0.0036,0.0000,0.0072,0.0253,0.0000,0.0144,0.0000,0.0000
VZ,US92343V1044,2017-08-02 01:00:00,1433,820,0.0203,0.0126,0.0154,0.0000,0.0077,0.0188,0.0161,0.0049,0.0098,0.0202,0.0122,0.0183,0.0000,0.0122,0.0207,0.0171,0.0061,0.0061,0.0207
VZ,US92343V1044,2017-08-02 10:00:00,695,147,0.0018,0.0144,0.0259,0.0000,0.0086,0.0144,0.0201,0.0115,0.0043,0.0129,0.0204,0.0136,0.0000,0.0136,0.0272,0.0068,0.0068,0.0000,0.0068
VZ,US92343V1044,2017-08-02 13:00:00,695,147,0.0008,0.0144,0.0259,0.0000,0.0086,0.0144,0.0201,0.0115,0.0043,0.0129,0.0204,0.0136,0.0000,0.0136,0.0272,0.0068,0.0068,0.0000,0.0068
VZ,US92343V1044,2017-08-02 15:00:00,887,779,0.0034,0.0361,0.0000,0.0000,0.0045,0.0068,0.0248,0.0023,0.0180,0.0045,0.0359,0.0000,0.0000,0.0051,0.0051,0.0257,0.0026,0.0180,0.0051
VZ,US92343V1044,2017-08-02 17:00:00,29,22,0.0042,0.0000,0.0345,0.0000,0.0000,0.0345,0.0000,0.0345,0.0000,0.0000,0.0000,0.0455,0.0000,0.0000,0.0455,0.0000,0.0455,0.0000,0.0000
VZ,US92343V1044,2017-08-02 22:00:00,1382,951,0.0176,0.0376,0.0043,0.0000,0.0000,0.0130,0.0043,0.0087,0.0014,0.0014,0.0336,0.0063,0.0000,0.0000,0.0126,0.0042,0.0063,0.0021,0.0021
VZ,US92343V1044,2017-08-03 00:00:00,695,147,0.0036,0.0144,0.0259,0.0000,0.0086,0.0144,0.0201,0.0115,0.0043,0.0129,0.0204,0.0136,0.0000,0.0136,0.0272,0.0068,0.0068,0.0000,0.0068
VZ,US92343V1044,2017-08-03 07:00:00,2464,810,0.0022,0.0166,0.0195,0.0000,0.0114,0.0154,0.0175,0.0069,0.0081,0.0142,0.0210,0.0173,0.0000,0.0123,0.0173,0.0148,0.0037,0.0037,0.0148
VZ,US92343V1044,2017-08-03 12:00:00,272,127,0.0005,0.0000,0.0000,0.0000,0.0074,0.0074,0.0147,0.0000,0.0110,0.0037,0.0000,0.0000,0.0000,0.0079,0.0157,0.0315,0.0000,0.0236,0.0079
VZ,US92343V1044,2017-08-03 14:00:00,1204,570,0.0025,0.0133,0.0000,0.0000,0.0050,0.0083,0.0183,0.0066,0.0066,0.0050,0.0140,0.0000,0.0000,0.0000,0.0035,0.0105,0.0070,0.0035,0.0035
VZ,US92343V1044,2017-08-03 20:00:00,31,31,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-08-05 06:00:00,529,210,0.0093,0.0113,0.0208,0.0000,0.0057,0.0340,0.0113,0.0057,0.0113,0.0151,0.0190,0.0048,0.0000,0.0000,0.0381,0.0095,0.0095,0.0095,0.0095
VZ,US92343V1044,2017-08-05 11:00:00,1614,630,0.0060,0.0112,0.0204,0.0000,0.0056,0.0335,0.0112,0.0056,0.0112,0.0149,0.0190,0.0048,0.0000,0.0000,0.0381,0.0095,0.0095,0.0095,0.0095
VZ,US92343V1044,2017-08-05 19:00:00,321,17,0.0435,0.0125,0.0187,0.0000,0.0156,0.0187,0.0187,0.0000,0.0062,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-08-07 12:00:00,1683,1363,0.0021,0.0012,0.0006,0.0000,0.0000,0.0042,0.0012,0.0006,0.0000,0.0012,0.0015,0.0007,0.0000,0.0000,0.0044,0.0015,0.0007,0.0000,0.0015
VZ,US92343V1044,2017-08-07 13:00:00,2948,2179,0.0096,0.0244,0.0054,0.0007,0.0014,0.0051,0.0190,0.0007,0.0075,0.0129,0.0229,0.0046,0.0009,0.0018,0.0069,0.0092,0.0009,0.0046,0.0028
VZ,US92343V1044,2017-08-07 17:00:00,83,25,0.0018,0.0000,0.0000,0.0000,0.0120,0.0000,0.0482,0.0000,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-08-08 18:00:00,60,37,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270
VZ,US92343V1044,2017-08-08 20:00:00,1119,959,0.0093,0.0429,0.0054,0.0000,0.0000,0.0143,0.0125,0.0018,0.0125,0.0000,0.0480,0.0063,0.0000,0.0000,0.0167,0.0104,0.0021,0.0104,0.0000
VZ,US92343V1044,2017-08-08 22:00:00,1348,554,0.0044,0.0134,0.0334,0.0000,0.0104,0.0074,0.0193,0.0000,0.0141,0.0274,0.0199,0.0307,0.0000,0.0072,0.0090,0.0181,0.0000,0.0144,0.0271
VZ,US92343V1044,2017-08-09 15:00:00,481,102,0.0037,0.0166,0.0146,0.0021,0.0104,0.0062,0.0208,0.0104,0.0166,0.0042,0.0098,0.0098,0.0000,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000
VZ,US92343V1044,2017-08-09 21:00:00,275,136,0.0005,0.0400,0.0073,0.0000,0.0182,0.0327,0.0182,0.0109,0.0073,0.0218,0.0294,0.0074,0.0000,0.0221,0.0294,0.0074,0.0000,0.0000,0.0147
VZ,US92343V1044,2017-08-14 13:00:00,4703,3542,0.0067,0.0034,0.0055,0.0009,0.0017,0.0032,0.0208,0.0000,0.0159,0.0153,0.0023,0.0034,0.0011,0.0023,0.0042,0.0158,0.0000,0.0161,0.0017
VZ,US92343V1044,2017-08-14 22:00:00,186,60,0.0032,0.0000,0.0108,0.0000,0.0000,0.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-08-15 02:00:00,5801,3567,0.0645,0.0021,0.0059,0.0007,0.0028,0.0024,0.0183,0.0000,0.0133,0.0131,0.0011,0.0050,0.0011,0.0045,0.0039,0.0123,0.0000,0.0109,0.0022
VZ,US92343V1044,2017-08-15 14:00:00,84,26,0.0007,0.0000,0.0000,0.0000,0.0119,0.0000,0.0476,0.0000,0.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-08-15 17:00:00,3262,1284,0.0091,0.0055,0.0129,0.0006,0.0178,0.0319,0.0110,0.0166,0.0043,0.0104,0.0000,0.0031,0.0000,0.0031,0.0062,0.0140,0.0078,0.0016,0.0140
VZ,US92343V1044,2017-08-15 18:00:00,1639,642,0.0093,0.0055,0.0122,0.0006,0.0177,0.0317,0.0110,0.0159,0.0043,0.0104,0.0000,0.0031,0.0000,0.0031,0.0062,0.0140,0.0078,0.0016,0.0140
VZ,US92343V1044,2017-08-15 23:00:00,510,275,0.0063,0.0078,0.0118,0.0000,0.0039,0.0039,0.0235,0.0118,0.0196,0.0000,0.0073,0.0145,0.0000,0.0000,0.0000,0.0145,0.0073,0.0073,0.0000
VZ,US92343V1044,2017-08-16 00:00:00,253,137,0.0042,0.0079,0.0119,0.0000,0.0040,0.0040,0.0237,0.0119,0.0198,0.0000,0.0073,0.0146,0.0000,0.0000,0.0000,0.0146,0.0073,0.0073,0.0000
VZ,US92343V1044,2017-08-16 01:00:00,262,150,0.0048,0.0115,0.0115,0.0000,0.0038,0.0076,0.0229,0.0115,0.0191,0.0000,0.0133,0.0133,0.0000,0.0000,0.0067,0.0133,0.0067,0.0067,0.0000
