"Date","Index","D12","E12","b/m","tbl","AAA","BAA","lty","ntis","Rfree","infl","ltr","corpr","svar","csp","CRSP_SPvw","CRSP_SPvwx"
"1884-07-01","4.46","0.3183","0.3475","NaN","NaN","NaN","NaN","NaN","NaN","0.004022150036946122","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"1884-08-01","4.74","0.3167","0.34","NaN","NaN","NaN","NaN","NaN","NaN","0.003691359562193827","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"1884-09-01","4.59","0.315","0.3325","NaN","NaN","NaN","NaN","NaN","NaN","0.003691359562193827","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"1884-10-01","4.44","0.3133","0.325","NaN","NaN","NaN","NaN","NaN","NaN","0.003691359562193827","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"1884-11-01","4.35","0.3117","0.3175","NaN","NaN","NaN","NaN","NaN","NaN","0.003463418008811714","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"1884-12-01","4.34","0.31","0.31","NaN","NaN","NaN","NaN","NaN","NaN","0.003323686209791424","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"1885-01-01","4.24","0.3042","0.3067","NaN","NaN","NaN","NaN","NaN","NaN","0.0030956608234079066","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"1885-02-01","4.37","0.2983","0.3033","NaN","NaN","NaN","NaN","NaN","NaN","0.002955877623971706","NaN","NaN","NaN","0.0015390211011499998","NaN","NaN","NaN"
"1885-03-01","4.38","0.2925","0.3","NaN","NaN","NaN","NaN","NaN","NaN","0.0029338048062274237","NaN","NaN","NaN","0.00154455831889","NaN","NaN","NaN"
"1885-04-01","4.37","0.2867","0.2967","NaN","NaN","NaN","NaN","NaN","NaN","0.0025658527643306972","NaN","NaN","NaN","0.0017984027286599997","NaN","NaN","NaN"
"1885-05-01","4.32","0.2808","0.2933","NaN","NaN","NaN","NaN","NaN","NaN","0.002352378528486745","NaN","NaN","NaN","0.00180538015384","NaN","NaN","NaN"
"1885-06-01","4.3","0.275","0.29","NaN","NaN","NaN","NaN","NaN","NaN","0.0022566683863423135","NaN","NaN","NaN","0.00109683952669","NaN","NaN","NaN"
"1885-07-01","4.46","0.2692","0.2867","NaN","NaN","NaN","NaN","NaN","NaN","0.0022198543539041398","NaN","NaN","NaN","0.00293605277401","NaN","NaN","NaN"
"1885-08-01","4.71","0.2633","0.2833","NaN","NaN","NaN","NaN","NaN","NaN","0.002352378528486745","NaN","NaN","NaN","0.00245023467977","NaN","NaN","NaN"
"1885-09-01","4.65","0.2575","0.28","NaN","NaN","NaN","NaN","NaN","NaN","0.0024039109648619932","NaN","NaN","NaN","0.0017322995852200004","NaN","NaN","NaN"
"1885-10-01","4.92","0.2517","0.2767","NaN","NaN","NaN","NaN","NaN","NaN","0.002587933705218044","NaN","NaN","NaN","0.0029958515659","NaN","NaN","NaN"
"1885-11-01","5.24","0.2458","0.2733","NaN","NaN","NaN","NaN","NaN","NaN","0.002911731501263104","NaN","NaN","NaN","0.0028138302875499997","NaN","NaN","NaN"
"1885-12-01","5.2","0.24","0.27","NaN","NaN","NaN","NaN","NaN","NaN","0.002955877623971706","NaN","NaN","NaN","0.0030264325657900003","NaN","NaN","NaN"
"1886-01-01","5.2","0.2383","0.275","NaN","NaN","NaN","NaN","NaN","NaN","0.0028160748824611966","NaN","NaN","NaN","0.0017293802337599998","NaN","NaN","NaN"
"1886-02-01","5.3","0.2367","0.28","NaN","NaN","NaN","NaN","NaN","NaN","0.002514328672750217","NaN","NaN","NaN","0.00154742344004","NaN","NaN","NaN"
"1886-03-01","5.19","0.235","0.285","NaN","NaN","NaN","NaN","NaN","NaN","0.0024922461065165174","NaN","NaN","NaN","0.00183210700671","NaN","NaN","NaN"
"1886-04-01","5.12","0.2333","0.29","NaN","NaN","NaN","NaN","NaN","NaN","0.0027719225874356978","NaN","NaN","NaN","0.0012226228835799996","NaN","NaN","NaN"
"1886-05-01","5.02","0.2317","0.295","NaN","NaN","NaN","NaN","NaN","NaN","0.0026320941243429337","NaN","NaN","NaN","0.00190911175609","NaN","NaN","NaN"
"1886-06-01","5.25","0.23","0.3","NaN","NaN","NaN","NaN","NaN","NaN","0.0024775241247785833","NaN","NaN","NaN","0.0012828001728399999","NaN","NaN","NaN"
"1886-07-01","5.33","0.2283","0.305","NaN","NaN","NaN","NaN","NaN","NaN","0.0025437713358646345","NaN","NaN","NaN","0.00103529069963","NaN","NaN","NaN"
"1886-08-01","5.37","0.2267","0.31","NaN","NaN","NaN","NaN","NaN","NaN","0.003463418008811714","NaN","NaN","NaN","0.00094963135784","NaN","NaN","NaN"
"1886-09-01","5.51","0.225","0.315","NaN","NaN","NaN","NaN","NaN","NaN","0.0039192491700642765","NaN","NaN","NaN","0.0008519433189599999","NaN","NaN","NaN"
"1886-10-01","5.65","0.2233","0.32","NaN","NaN","NaN","NaN","NaN","NaN","0.004102993290503825","NaN","NaN","NaN","0.0008899615284800001","NaN","NaN","NaN"
"1886-11-01","5.79","0.2217","0.325","NaN","NaN","NaN","NaN","NaN","NaN","0.004000100742554571","NaN","NaN","NaN","0.0003930133864099999","NaN","NaN","NaN"
"1886-12-01","5.64","0.22","0.33","NaN","NaN","NaN","NaN","NaN","NaN","0.0040368492964499075","NaN","NaN","NaN","0.0028153163558","NaN","NaN","NaN"
"1887-01-01","5.58","0.2225","0.3325","NaN","NaN","NaN","NaN","NaN","NaN","0.003691359562193827","NaN","NaN","NaN","0.0018256316205","NaN","NaN","NaN"
"1887-02-01","5.54","0.225","0.335","NaN","NaN","NaN","NaN","NaN","NaN","0.003183934883066582","NaN","NaN","NaN","0.0020424079653800003","NaN","NaN","NaN"
"1887-03-01","5.67","0.2275","0.3375","NaN","NaN","NaN","NaN","NaN","NaN","0.0035810717500651375","NaN","NaN","NaN","0.00062206862955","NaN","NaN","NaN"
"1887-04-01","5.8","0.23","0.34","NaN","NaN","NaN","NaN","NaN","NaN","0.0036031302855844155","NaN","NaN","NaN","0.00035313943921000006","NaN","NaN","NaN"
"1887-05-01","5.9","0.2325","0.3425","NaN","NaN","NaN","NaN","NaN","NaN","0.0034781254834972295","NaN","NaN","NaN","0.00038575574653000003","NaN","NaN","NaN"
"1887-06-01","5.73","0.235","0.345","NaN","NaN","NaN","NaN","NaN","NaN","0.003419294286852422","NaN","NaN","NaN","0.00145796028357","NaN","NaN","NaN"
"1887-07-01","5.59","0.2375","0.3475","NaN","NaN","NaN","NaN","NaN","NaN","0.0041985268920956935","NaN","NaN","NaN","0.0017047236472700004","NaN","NaN","NaN"
"1887-08-01","5.45","0.24","0.35","NaN","NaN","NaN","NaN","NaN","NaN","0.004316094181901954","NaN","NaN","NaN","0.0023355684540300003","NaN","NaN","NaN"
"1887-09-01","5.38","0.2425","0.3525","NaN","NaN","NaN","NaN","NaN","NaN","0.004749504143956317","NaN","NaN","NaN","0.00199516120146","NaN","NaN","NaN"
"1887-10-01","5.2","0.245","0.355","NaN","NaN","NaN","NaN","NaN","NaN","0.004338136510038626","NaN","NaN","NaN","0.0029552460153199995","NaN","NaN","NaN"
"1887-11-01","5.3","0.2475","0.3575","NaN","NaN","NaN","NaN","NaN","NaN","0.003875145556932474","NaN","NaN","NaN","0.0016079857759500001","NaN","NaN","NaN"
"1887-12-01","5.27","0.25","0.36","NaN","NaN","NaN","NaN","NaN","NaN","0.004058897780585596","NaN","NaN","NaN","0.00101281104582","NaN","NaN","NaN"
"1888-01-01","5.31","0.2483","0.3517","NaN","NaN","NaN","NaN","NaN","NaN","0.0037648780134137898","NaN","NaN","NaN","0.0005819192204599999","NaN","NaN","NaN"
"1888-02-01","5.28","0.2467","0.3433","NaN","NaN","NaN","NaN","NaN","NaN","0.003213357838080254","NaN","NaN","NaN","0.00044391742001999995","NaN","NaN","NaN"
"1888-03-01","5.08","0.245","0.335","NaN","NaN","NaN","NaN","NaN","NaN","0.003485479139724492","NaN","NaN","NaN","0.00132949988865","NaN","NaN","NaN"
"1888-04-01","5.1","0.2433","0.3267","NaN","NaN","NaN","NaN","NaN","NaN","0.0036178357056135774","NaN","NaN","NaN","0.0014588102727700002","NaN","NaN","NaN"
"1888-05-01","5.17","0.2417","0.3183","NaN","NaN","NaN","NaN","NaN","NaN","0.0031912907029809025","NaN","NaN","NaN","0.00108159776409","NaN","NaN","NaN"
"1888-06-01","5.01","0.24","0.31","NaN","NaN","NaN","NaN","NaN","NaN","0.0027719225874356978","NaN","NaN","NaN","0.0007697690477499999","NaN","NaN","NaN"
"1888-07-01","5.14","0.2383","0.3017","NaN","NaN","NaN","NaN","NaN","NaN","0.0026468138306967623","NaN","NaN","NaN","0.0019251105284199999","NaN","NaN","NaN"
"1888-08-01","5.25","0.2367","0.2933","NaN","NaN","NaN","NaN","NaN","NaN","0.0028528669725631523","NaN","NaN","NaN","0.0008984656383","NaN","NaN","NaN"
"1888-09-01","5.38","0.235","0.285","NaN","NaN","NaN","NaN","NaN","NaN","0.0035295999415227972","NaN","NaN","NaN","0.0012635537901900002","NaN","NaN","NaN"
"1888-10-01","5.35","0.2333","0.2767","NaN","NaN","NaN","NaN","NaN","NaN","0.00337516861790416","NaN","NaN","NaN","0.00070849456871","NaN","NaN","NaN"
"1888-11-01","5.24","0.2317","0.2683","NaN","NaN","NaN","NaN","NaN","NaN","0.003139798827275945","NaN","NaN","NaN","0.00093632291355","NaN","NaN","NaN"
"1888-12-01","5.14","0.23","0.26","NaN","NaN","NaN","NaN","NaN","NaN","0.0033016215092157154","NaN","NaN","NaN","0.0014531408948100003","NaN","NaN","NaN"
"1889-01-01","5.24","0.2292","0.2633","NaN","NaN","NaN","NaN","NaN","NaN","0.003066234405145511","NaN","NaN","NaN","0.00046829985239","NaN","NaN","NaN"
"1889-02-01","5.3","0.2283","0.2667","NaN","NaN","NaN","NaN","NaN","NaN","0.0027719225874356978","NaN","NaN","NaN","0.00039789155199000003","NaN","NaN","NaN"
"1889-03-01","5.19","0.2275","0.27","NaN","NaN","NaN","NaN","NaN","NaN","0.002955877623971706","NaN","NaN","NaN","0.00083284901693","NaN","NaN","NaN"
"1889-04-01","5.18","0.2267","0.2733","NaN","NaN","NaN","NaN","NaN","NaN","0.0028013576673878364","NaN","NaN","NaN","0.00042655150621999995","NaN","NaN","NaN"
"1889-05-01","5.32","0.2258","0.2767","NaN","NaN","NaN","NaN","NaN","NaN","0.0024775241247785833","NaN","NaN","NaN","0.00035649112657","NaN","NaN","NaN"
"1889-06-01","5.41","0.225","0.28","NaN","NaN","NaN","NaN","NaN","NaN","0.0024996070161100023","NaN","NaN","NaN","0.00024672067652","NaN","NaN","NaN"
"1889-07-01","5.3","0.2242","0.2833","NaN","NaN","NaN","NaN","NaN","NaN","0.0028822996700421095","NaN","NaN","NaN","0.0007961597411100003","NaN","NaN","NaN"
"1889-08-01","5.37","0.2233","0.2867","NaN","NaN","NaN","NaN","NaN","NaN","0.003441356391194923","NaN","NaN","NaN","0.0005355928995299998","NaN","NaN","NaN"
"1889-09-01","5.5","0.2225","0.29","NaN","NaN","NaN","NaN","NaN","NaN","0.0035295999415227972","NaN","NaN","NaN","0.0004371140151","NaN","NaN","NaN"
"1889-10-01","5.4","0.2217","0.2933","NaN","NaN","NaN","NaN","NaN","NaN","0.004058897780585596","NaN","NaN","NaN","0.00082174093336","NaN","NaN","NaN"
"1889-11-01","5.35","0.2208","0.2967","NaN","NaN","NaN","NaN","NaN","NaN","0.004058897780585596","NaN","NaN","NaN","0.0008281586149599999","NaN","NaN","NaN"
"1889-12-01","5.32","0.22","0.3","NaN","NaN","NaN","NaN","NaN","NaN","0.004125040316329015","NaN","NaN","NaN","0.00072646759043","NaN","NaN","NaN"
"1890-01-01","5.38","0.22","0.2992","NaN","NaN","NaN","NaN","NaN","NaN","0.0035810717500651375","NaN","NaN","NaN","0.00031253112736","NaN","NaN","NaN"
"1890-02-01","5.32","0.22","0.2983","NaN","NaN","NaN","NaN","NaN","NaN","0.003345750423526863","NaN","NaN","NaN","0.00023740718781999995","NaN","NaN","NaN"
"1890-03-01","5.28","0.22","0.2975","NaN","NaN","NaN","NaN","NaN","NaN","0.003691359562193827","NaN","NaN","NaN","0.00027285767456","NaN","NaN","NaN"
"1890-04-01","5.39","0.22","0.2967","NaN","NaN","NaN","NaN","NaN","NaN","0.0034045859468769765","NaN","NaN","NaN","0.00041254761549000004","NaN","NaN","NaN"
"1890-05-01","5.62","0.22","0.2958","NaN","NaN","NaN","NaN","NaN","NaN","0.0033678141504435155","NaN","NaN","NaN","0.00074820204711","NaN","NaN","NaN"
"1890-06-01","5.58","0.22","0.295","NaN","NaN","NaN","NaN","NaN","NaN","0.003323686209791424","NaN","NaN","NaN","0.0008752802386799999","NaN","NaN","NaN"
"1890-07-01","5.54","0.22","0.2942","NaN","NaN","NaN","NaN","NaN","NaN","0.0033604596288942814","NaN","NaN","NaN","0.0004360968086","NaN","NaN","NaN"
"1890-08-01","5.41","0.22","0.2933","NaN","NaN","NaN","NaN","NaN","NaN","0.0037575264115103455","NaN","NaN","NaN","0.00195919901011","NaN","NaN","NaN"
"1890-09-01","5.32","0.22","0.2925","NaN","NaN","NaN","NaN","NaN","NaN","0.003875145556932474","NaN","NaN","NaN","0.00102159000374","NaN","NaN","NaN"
"1890-10-01","5.08","0.22","0.2917","NaN","NaN","NaN","NaN","NaN","NaN","0.003985400942860359","NaN","NaN","NaN","0.0018990477396500004","NaN","NaN","NaN"
"1890-11-01","4.71","0.22","0.2908","NaN","NaN","NaN","NaN","NaN","NaN","0.00460995194908705","NaN","NaN","NaN","0.00850158962332","NaN","NaN","NaN"
"1890-12-01","4.6","0.22","0.29","NaN","NaN","NaN","NaN","NaN","NaN","0.005035892386647746","NaN","NaN","NaN","0.00594470978532","NaN","NaN","NaN"
"1891-01-01","4.84","0.22","0.2942","NaN","NaN","NaN","NaN","NaN","NaN","0.003933949942201314","NaN","NaN","NaN","0.0016956909908800001","NaN","NaN","NaN"
"1891-02-01","4.9","0.22","0.2983","NaN","NaN","NaN","NaN","NaN","NaN","0.003323686209791424","NaN","NaN","NaN","0.0008054941681799997","NaN","NaN","NaN"
"1891-03-01","4.81","0.22","0.3025","NaN","NaN","NaN","NaN","NaN","NaN","0.0035075397839542887","NaN","NaN","NaN","0.00100661346107","NaN","NaN","NaN"
"1891-04-01","4.97","0.22","0.3067","NaN","NaN","NaN","NaN","NaN","NaN","0.003382523031277232","NaN","NaN","NaN","0.00135693891499","NaN","NaN","NaN"
"1891-05-01","4.95","0.22","0.3108","NaN","NaN","NaN","NaN","NaN","NaN","0.0036031302855844155","NaN","NaN","NaN","0.0019748725754999996","NaN","NaN","NaN"
"1891-06-01","4.85","0.22","0.315","NaN","NaN","NaN","NaN","NaN","NaN","0.003691359562193827","NaN","NaN","NaN","0.00099157056344","NaN","NaN","NaN"
"1891-07-01","4.77","0.22","0.3192","NaN","NaN","NaN","NaN","NaN","NaN","0.0037648780134137898","NaN","NaN","NaN","0.0007849770098600001","NaN","NaN","NaN"
"1891-08-01","4.93","0.22","0.3233","NaN","NaN","NaN","NaN","NaN","NaN","0.003875145556932474","NaN","NaN","NaN","0.0017710528431600001","NaN","NaN","NaN"
"1891-09-01","5.33","0.22","0.3275","NaN","NaN","NaN","NaN","NaN","NaN","0.0038971976066394616","NaN","NaN","NaN","0.00211040526493","NaN","NaN","NaN"
"1891-10-01","5.33","0.22","0.3317","NaN","NaN","NaN","NaN","NaN","NaN","0.003750174755560453","NaN","NaN","NaN","0.0016616208021099999","NaN","NaN","NaN"
"1891-11-01","5.25","0.22","0.3358","NaN","NaN","NaN","NaN","NaN","NaN","0.0033678141504435155","NaN","NaN","NaN","0.0014091129198699997","NaN","NaN","NaN"
"1891-12-01","5.41","0.22","0.34","NaN","NaN","NaN","NaN","NaN","NaN","0.003198646468787314","NaN","NaN","NaN","0.00055518218628","NaN","NaN","NaN"
"1892-01-01","5.51","0.2217","0.3425","NaN","NaN","NaN","NaN","NaN","NaN","0.0027056904895104215","NaN","NaN","NaN","0.0015107813068","NaN","NaN","NaN"
"1892-02-01","5.52","0.2233","0.345","NaN","NaN","NaN","NaN","NaN","NaN","0.0023597404677010406","NaN","NaN","NaN","0.0013500143837099998","NaN","NaN","NaN"
"1892-03-01","5.58","0.225","0.3475","NaN","NaN","NaN","NaN","NaN","NaN","0.0025732131321341625","NaN","NaN","NaN","0.00103022156419","NaN","NaN","NaN"
"1892-04-01","5.57","0.2267","0.35","NaN","NaN","NaN","NaN","NaN","NaN","0.0021977652838924186","NaN","NaN","NaN","0.00070600765535","NaN","NaN","NaN"
"1892-05-01","5.57","0.2283","0.3525","NaN","NaN","NaN","NaN","NaN","NaN","0.0019694829850436537","NaN","NaN","NaN","0.00071005264923","NaN","NaN","NaN"
"1892-06-01","5.54","0.23","0.355","NaN","NaN","NaN","NaN","NaN","NaN","0.0018148105238122484","NaN","NaN","NaN","0.0007011436979","NaN","NaN","NaN"
"1892-07-01","5.54","0.2317","0.3575","NaN","NaN","NaN","NaN","NaN","NaN","0.0021977652838924186","NaN","NaN","NaN","0.0008278846176300001","NaN","NaN","NaN"
"1892-08-01","5.62","0.2333","0.36","NaN","NaN","NaN","NaN","NaN","NaN","0.0025584923423518195","NaN","NaN","NaN","0.0009315347338000001","NaN","NaN","NaN"
"1892-09-01","5.48","0.235","0.3625","NaN","NaN","NaN","NaN","NaN","NaN","0.003110373707827579","NaN","NaN","NaN","0.00102379904271","NaN","NaN","NaN"
"1892-10-01","5.59","0.2367","0.365","NaN","NaN","NaN","NaN","NaN","NaN","0.003441356391194923","NaN","NaN","NaN","0.00035982150817","NaN","NaN","NaN"
"1892-11-01","5.57","0.2383","0.3675","NaN","NaN","NaN","NaN","NaN","NaN","0.0034266483757152155","NaN","NaN","NaN","0.0007783807987400001","NaN","NaN","NaN"
"1892-12-01","5.51","0.24","0.37","NaN","NaN","NaN","NaN","NaN","NaN","0.003691359562193827","NaN","NaN","NaN","0.0009565177994000002","NaN","NaN","NaN"
"1893-01-01","5.61","0.2408","0.3608","NaN","NaN","NaN","NaN","NaN","NaN","0.003397231695762734","NaN","NaN","NaN","0.00090231873422","NaN","NaN","NaN"
"1893-02-01","5.51","0.2417","0.3517","NaN","NaN","NaN","NaN","NaN","NaN","0.0033016215092157154","NaN","NaN","NaN","0.0017157775737399997","NaN","NaN","NaN"
"1893-03-01","5.31","0.2425","0.3425","NaN","NaN","NaN","NaN","NaN","NaN","0.004646678099076428","NaN","NaN","NaN","0.0012405728899900002","NaN","NaN","NaN"
"1893-04-01","5.31","0.2433","0.3333","NaN","NaN","NaN","NaN","NaN","NaN","0.003875145556932474","NaN","NaN","NaN","0.0016310348374","NaN","NaN","NaN"
"1893-05-01","4.84","0.2442","0.3242","NaN","NaN","NaN","NaN","NaN","NaN","0.00456587878859663","NaN","NaN","NaN","0.00606550180242","NaN","NaN","NaN"
"1893-06-01","4.61","0.245","0.315","NaN","NaN","NaN","NaN","NaN","NaN","0.005872557286840751","NaN","NaN","NaN","0.00297078730668","NaN","NaN","NaN"
"1893-07-01","4.18","0.2458","0.3058","NaN","NaN","NaN","NaN","NaN","NaN","0.00763899545697582","NaN","NaN","NaN","0.017438716553730003","NaN","NaN","NaN"
"1893-08-01","4.08","0.2467","0.2967","NaN","NaN","NaN","NaN","NaN","NaN","0.007433926256533941","NaN","NaN","NaN","0.009677558594620004","NaN","NaN","NaN"
"1893-09-01","4.37","0.2475","0.2875","NaN","NaN","NaN","NaN","NaN","NaN","0.005733161739448424","NaN","NaN","NaN","0.00445303798236","NaN","NaN","NaN"
"1893-10-01","4.5","0.2483","0.2783","NaN","NaN","NaN","NaN","NaN","NaN","0.003992750869717979","NaN","NaN","NaN","0.00459421537435","NaN","NaN","NaN"
"1893-11-01","4.57","0.2492","0.2692","NaN","NaN","NaN","NaN","NaN","NaN","0.002867583429588091","NaN","NaN","NaN","0.00222444766309","NaN","NaN","NaN"
"1893-12-01","4.41","0.25","0.26","NaN","NaN","NaN","NaN","NaN","NaN","0.0023376544874617114","NaN","NaN","NaN","0.00167042106537","NaN","NaN","NaN"
"1894-01-01","4.32","0.2467","0.2517","NaN","NaN","NaN","NaN","NaN","NaN","0.002205128361443831","NaN","NaN","NaN","0.00306115464023","NaN","NaN","NaN"
"1894-02-01","4.38","0.2433","0.2433","NaN","NaN","NaN","NaN","NaN","NaN","0.002072584669924181","NaN","NaN","NaN","0.0004687629289799999","NaN","NaN","NaN"
"1894-03-01","4.51","0.24","0.235","NaN","NaN","NaN","NaN","NaN","NaN","0.0018737361871406456","NaN","NaN","NaN","0.0011852547163700002","NaN","NaN","NaN"
"1894-04-01","4.57","0.2367","0.2267","NaN","NaN","NaN","NaN","NaN","NaN","0.0019252932943900761","NaN","NaN","NaN","0.0007072681766399998","NaN","NaN","NaN"
"1894-05-01","4.4","0.2333","0.2183","NaN","NaN","NaN","NaN","NaN","NaN","0.0018000785654276883","NaN","NaN","NaN","0.0016138179001000002","NaN","NaN","NaN"
"1894-06-01","4.34","0.23","0.21","NaN","NaN","NaN","NaN","NaN","NaN","0.0017853463900093331","NaN","NaN","NaN","0.0010679601930600002","NaN","NaN","NaN"
"1894-07-01","4.25","0.2267","0.2017","NaN","NaN","NaN","NaN","NaN","NaN","0.0018516394702929799","NaN","NaN","NaN","0.0006023603871","NaN","NaN","NaN"
"1894-08-01","4.41","0.2233","0.1933","NaN","NaN","NaN","NaN","NaN","NaN","0.0019031977167682076","NaN","NaN","NaN","0.00245405041055","NaN","NaN","NaN"
"1894-09-01","4.48","0.22","0.185","NaN","NaN","NaN","NaN","NaN","NaN","0.0020578565085961668","NaN","NaN","NaN","0.0011129513181900002","NaN","NaN","NaN"
"1894-10-01","4.34","0.2167","0.1767","NaN","NaN","NaN","NaN","NaN","NaN","0.001674848155773699","NaN","NaN","NaN","0.0012013283347","NaN","NaN","NaN"
"1894-11-01","4.34","0.2133","0.1683","NaN","NaN","NaN","NaN","NaN","NaN","0.0016969487794311496","NaN","NaN","NaN","0.0019034742784299996","NaN","NaN","NaN"
"1894-12-01","4.3","0.21","0.16","NaN","NaN","NaN","NaN","NaN","NaN","0.0017632477199294454","NaN","NaN","NaN","0.0013603550609700003","NaN","NaN","NaN"
"1895-01-01","4.25","0.2083","0.1675","NaN","NaN","NaN","NaN","NaN","NaN","0.0019252932943900761","NaN","NaN","NaN","0.0009261423531399998","NaN","NaN","NaN"
"1895-02-01","4.19","0.2067","0.175","NaN","NaN","NaN","NaN","NaN","NaN","0.00230820575500331","NaN","NaN","NaN","0.0008998998400100002","NaN","NaN","NaN"
"1895-03-01","4.19","0.205","0.1825","NaN","NaN","NaN","NaN","NaN","NaN","0.0025216894197983212","NaN","NaN","NaN","0.0016711344353499999","NaN","NaN","NaN"
"1895-04-01","4.37","0.2033","0.19","NaN","NaN","NaN","NaN","NaN","NaN","0.0025658527643306972","NaN","NaN","NaN","0.0008847499432299999","NaN","NaN","NaN"
"1895-05-01","4.61","0.2017","0.1975","NaN","NaN","NaN","NaN","NaN","NaN","0.0016822150845971565","NaN","NaN","NaN","0.00301111228207","NaN","NaN","NaN"
"1895-06-01","4.7","0.2","0.205","NaN","NaN","NaN","NaN","NaN","NaN","0.0015717054533169962","NaN","NaN","NaN","0.0009137186126399999","NaN","NaN","NaN"
"1895-07-01","4.72","0.1983","0.2125","NaN","NaN","NaN","NaN","NaN","NaN","0.0018074445717487931","NaN","NaN","NaN","0.0008380014036699999","NaN","NaN","NaN"
"1895-08-01","4.79","0.1967","0.22","NaN","NaN","NaN","NaN","NaN","NaN","0.0021977652838924186","NaN","NaN","NaN","0.00058099419716","NaN","NaN","NaN"
"1895-09-01","4.82","0.195","0.2275","NaN","NaN","NaN","NaN","NaN","NaN","0.0026100141585484265","NaN","NaN","NaN","0.0020191395568599996","NaN","NaN","NaN"
"1895-10-01","4.75","0.1933","0.235","NaN","NaN","NaN","NaN","NaN","NaN","0.003161867098670191","NaN","NaN","NaN","0.00090026137978","NaN","NaN","NaN"
"1895-11-01","4.59","0.1917","0.2425","NaN","NaN","NaN","NaN","NaN","NaN","0.0026836121486790605","NaN","NaN","NaN","0.0015394193937999998","NaN","NaN","NaN"
"1895-12-01","4.32","0.19","0.25","NaN","NaN","NaN","NaN","NaN","NaN","0.003139798827275945","NaN","NaN","NaN","0.01450513233317","NaN","NaN","NaN"
"1896-01-01","4.27","0.1892","0.2467","NaN","NaN","NaN","NaN","NaN","NaN","0.004058897780585596","NaN","NaN","NaN","0.0034854131703400005","NaN","NaN","NaN"
"1896-02-01","4.45","0.1883","0.2433","NaN","NaN","NaN","NaN","NaN","NaN","0.0039192491700642765","NaN","NaN","NaN","0.0017888724857999998","NaN","NaN","NaN"
"1896-03-01","4.38","0.1875","0.24","NaN","NaN","NaN","NaN","NaN","NaN","0.003485479139724492","NaN","NaN","NaN","0.00145664339319","NaN","NaN","NaN"
"1896-04-01","4.42","0.1867","0.2367","NaN","NaN","NaN","NaN","NaN","NaN","0.0035222466097387787","NaN","NaN","NaN","0.00065320044587","NaN","NaN","NaN"
"1896-05-01","4.4","0.1858","0.2333","NaN","NaN","NaN","NaN","NaN","NaN","0.0029779499545174587","NaN","NaN","NaN","0.0010398273912300001","NaN","NaN","NaN"
"1896-06-01","4.32","0.185","0.23","NaN","NaN","NaN","NaN","NaN","NaN","0.0027719225874356978","NaN","NaN","NaN","0.00435875046137","NaN","NaN","NaN"
"1896-07-01","4.04","0.1842","0.2267","NaN","NaN","NaN","NaN","NaN","NaN","0.0033604596288942814","NaN","NaN","NaN","0.00768569378864","NaN","NaN","NaN"
"1896-08-01","3.81","0.1833","0.2233","NaN","NaN","NaN","NaN","NaN","NaN","0.005388257667931955","NaN","NaN","NaN","0.007965637272079999","NaN","NaN","NaN"
"1896-09-01","4.01","0.1825","0.22","NaN","NaN","NaN","NaN","NaN","NaN","0.0057478358700357775","NaN","NaN","NaN","0.00430887702949","NaN","NaN","NaN"
